Month,DayOfMonth,DayOfWeek,DepTime,Distance,UniqueCarrier,Origin,Dest,DepDelay,Label
10,3,5,715,852,WN,PIT,BWI,14,0
10,5,4,1540,369,WN,SJC,FLL,59,1
10,2,2,1710,834,WN,PIT,ELP,29,0
10,6,2,1135,251,WN,DAL,RDU,27,0
10,5,3,850,365,WN,TUS,PHX,10,1
10,4,4,1705,178,WN,DAL,BUR,6,0
10,3,5,640,1034,WN,LAS,PDX,14,0
10,5,5,1955,852,WN,PVD,OAK,8,1
10,5,4,940,377,WN,ORF,MHT,-1,1
10,5,3,1630,834,WN,MCI,BUR,27,1
10,5,5,1540,1073,WN,MDW,PDX,13,1
10,6,2,1930,1790,WN,LAX,ISP,-1,0
10,3,4,1605,852,WN,PHX,BWI,-2,0
10,3,6,1315,395,WN,SJC,OAK,-4,0
10,4,5,1315,365,WN,LAX,PDX,14,0
10,2,6,840,369,WN,BUR,SMF,29,0
10,5,3,1955,1790,WN,PHX,DAL,7,1
10,5,5,1525,395,WN,PVD,FLL,14,1
10,5,2,1540,1999,WN,TPA,PHX,-1,1
10,2,4,1200,1910,WN,HOU,BUR,10,0
10,5,5,2030,587,WN,BUR,ISP,0,1
10,3,2,1820,192,WN,ORF,STL,27,0
10,5,6,850,834,WN,MCO,PHX,12,1
10,4,3,1430,239,WN,PIT,FLL,-2,0
10,5,4,1710,852,WN,SJC,BDL,97,1
10,6,2,1135,178,WN,DAL,MHT,8,0
10,5,5,955,714,WN,TUS,RDU,27,1
10,2,3,955,852,WN,RNO,OAK,-1,0
10,5,3,745,612,WN,MDW,OAK,10,1
10,4,2,745,365,WN,MCO,TPA,2,0
10,4,3,1525,1959,WN,MCO,BDL,59,0
10,5,2,2205,587,WN,LAS,BNA,-1,1
10,3,6,2030,1910,WN,BWI,ISP,2,0
10,5,2,745,239,WN,MCO,RDU,-3,1
10,2,5,1430,377,WN,HOU,BNA,29,0
10,6,6,1300,377,WN,BUR,OAK,-2,0
10,6,3,1305,1910,WN,TPA,LBB,45,0
10,3,6,840,852,WN,BUR,DAL,12,0
10,6,3,1820,1910,WN,BWI,RDU,-3,0
10,2,4,1540,1044,WN,PHX,BUR,10,0
10,2,5,745,239,WN,SMF,ELP,3,0
10,2,5,1710,192,WN,ORF,BNA,29,0
10,3,2,1925,293,WN,BWI,LBB,13,0
10,5,4,1745,834,WN,SMF,LBB,-4,1
10,4,6,715,178,WN,TPA,ELP,3,0
10,5,6,1710,293,WN,LAS,PDX,3,1
10,6,3,1200,239,WN,PIT,PIT,-2,0
10,2,4,1315,569,WN,HOU,OAK,3,0
10,2,4,1930,178,WN,MCO,MCO,2,0
10,6,3,1305,852,WN,TPA,BDL,45,0
10,4,5,1200,251,WN,BUR,PDX,6,0
10,3,6,955,2106,WN,MCO,MCO,27,0
10,5,2,1955,251,WN,TUS,PDX,12,1
10,4,6,1820,239,WN,SMF,BDL,14,0
10,6,2,1955,377,WN,BNA,MDW,10,0
10,4,4,715,192,WN,SMF,LAS,14,0
10,6,5,1955,192,WN,MCI,MDW,13,0
10,2,2,1305,402,WN,MCO,FLL,6,0
10,5,5,715,369,WN,MCO,PIT,-4,1
10,2,2,1300,1999,WN,LAS,TPA,-1,0
10,4,2,1745,178,WN,MDW,LAS,2,0
10,2,5,1605,1073,WN,BNA,ISP,0,0
10,4,3,1135,569,WN,LAX,BDL,6,0
10,5,4,1135,601,WN,LAX,PDX,-2,1
10,5,4,850,369,WN,SJC,TPA,35,1
10,2,5,700,1959,WN,ORF,BWI,2,0
10,3,3,1525,369,WN,PHX,BNA,27,0
10,4,5,850,239,WN,BNA,PHX,45,0
10,5,6,1200,365,WN,SMF,MHT,12,1
10,5,5,850,1999,WN,LAS,MHT,-1,1
10,5,3,1925,377,WN,SMF,STL,-3,1
10,3,4,1745,377,WN,PHX,PDX,45,0
10,5,6,1930,1959,WN,PIT,BDL,-3,1
10,5,5,1525,369,WN,PIT,PIT,-1,1
10,5,5,1955,395,WN,PVD,ISP,2,1
10,2,6,1300,178,WN,BNA,BUR,-1,0
10,2,2,1930,251,WN,BNA,RDU,2,0
10,3,4,1955,1790,WN,MCI,STL,-1,0
10,3,3,745,293,WN,TUS,FLL,97,0
10,3,3,1305,239,WN,TPA,BNA,-1,0
10,6,4,1925,251,WN,BWI,BWI,97,0
10,6,6,1315,397,WN,BUR,STL,-1,0
10,2,4,2205,178,WN,TPA,TPA,10,0
10,6,3,745,1999,WN,PIT,BWI,6,0
10,4,2,1710,395,WN,MDW,MCO,3,0
10,6,2,1930,834,WN,TPA,PIT,-3,0
10,6,3,850,377,WN,BNA,ELP,27,0
10,3,3,1540,395,WN,BWI,LBB,-2,0
10,4,6,2205,569,WN,TUS,BUR,7,0
10,3,6,1605,2106,WN,MCI,PIT,14,0
10,5,5,1930,369,WN,TPA,SMF,45,1
10,3,4,1430,1073,WN,TUS,ELP,14,0
10,5,5,1300,569,WN,TUS,ISP,59,1
10,4,2,1605,192,WN,PIT,MDW,3,0
10,6,2,2205,611,WN,SJC,DAL,-3,0
10,5,4,1315,192,WN,SJC,BWI,-3,1
10,3,3,2030,2106,WN,MDW,ELP,2,0
10,6,6,1305,1999,WN,MDW,RDU,-4,0
10,5,6,1540,834,WN,TUS,BDL,8,1
10,3,5,700,365,WN,LAX,MHT,3,0
10,2,3,1430,369,WN,RNO,PDX,6,0
10,5,3,1630,2106,WN,SJC,BUR,2,1
10,5,4,1305,1999,WN,PIT,PHX,97,1
10,6,2,1710,1073,WN,BUR,PDX,6,0
10,4,2,1300,587,WN,PHX,ELP,-1,0
10,3,2,1300,1910,WN,BWI,RDU,35,0
10,2,4,1705,369,WN,BNA,TPA,-2,0
10,6,4,1200,192,WN,PIT,PIT,-2,0
10,2,3,1430,562,WN,ORF,DAL,14,0
10,4,5,740,612,WN,RNO,PHX,8,0
10,2,6,640,377,WN,HOU,SMF,35,0
10,4,3,1135,395,WN,PHX,LAS,-3,0
10,6,6,715,714,WN,SJC,PHX,-3,0
10,2,6,1820,397,WN,SMF,SMF,7,0
10,3,2,1930,192,WN,TPA,BNA,35,0
10,5,6,2030,1999,WN,LAS,MDW,10,1
10,6,5,1705,569,WN,BWI,BWI,27,0
10,3,3,1200,159,WN,MCI,BWI,6,0
10,3,4,955,1044,WN,LAS,BUR,2,0
10,4,3,1300,402,WN,PHX,LAS,8,0
10,3,6,1605,293,WN,PIT,ELP,29,0
10,4,5,1540,365,WN,BUR,SMF,15,0
10,2,6,1820,834,WN,MCI,PHX,10,0
10,4,3,745,852,WN,BUR,STL,59,0
10,4,5,850,395,WN,ORF,STL,59,0
10,4,4,1605,365,WN,HOU,FLL,6,0
10,3,5,1710,852,WN,TPA,PDX,15,0
10,3,5,1540,714,WN,BNA,SMF,3,0
10,5,3,740,1959,WN,SMF,PIT,3,1
10,6,2,740,569,WN,BUR,BWI,29,0
10,6,2,715,159,WN,MCO,BDL,97,0
10,5,4,840,402,WN,MDW,PDX,35,1
10,6,4,1820,239,WN,SMF,BDL,6,0
10,4,4,1525,569,WN,PIT,SAT,2,0
10,6,6,1300,611,WN,PHX,MDW,-4,0
10,6,2,700,852,WN,ORF,ISP,8,0
10,2,6,700,178,WN,MCI,STL,10,0
10,6,5,700,192,WN,PIT,SAT,-1,0
10,5,5,740,2106,WN,TPA,MDW,-1,1
10,4,5,1315,587,WN,RNO,PIT,0,0
10,3,6,1925,1073,WN,MCO,LBB,15,0
10,6,4,1745,397,WN,BNA,FLL,97,0
10,6,2,740,251,WN,HOU,LBB,45,0
10,6,2,700,852,WN,LAX,SAT,29,0
10,6,6,2030,714,WN,TUS,RDU,12,0
10,6,5,1315,1044,WN,ORF,BWI,14,0
10,6,4,700,714,WN,BWI,LBB,35,0
10,4,6,2030,834,WN,BWI,STL,35,0
10,6,4,2205,601,WN,DAL,MCO,-2,0
10,2,2,1955,834,WN,DAL,BNA,14,0
10,2,2,1955,1034,WN,RNO,ELP,6,0
10,2,4,640,397,WN,HOU,TPA,59,0
10,2,3,940,369,WN,PHX,FLL,45,0
10,2,4,1705,1034,WN,MCO,PIT,-4,0
10,2,5,1745,397,WN,DAL,SMF,14,0
10,3,6,940,395,WN,SMF,MCO,35,0
10,4,2,700,569,WN,SMF,MCO,6,0
10,6,6,1540,178,WN,TPA,MCO,97,0
10,5,2,1925,365,WN,ORF,PDX,97,1
10,6,3,1430,402,WN,TPA,STL,6,0
10,3,4,2205,1073,WN,SJC,DAL,13,0
10,2,3,2030,612,WN,PIT,MHT,14,0
10,6,2,700,1073,WN,LAS,BUR,-2,0
10,3,5,700,1999,WN,PVD,PIT,12,0
10,4,3,1200,159,WN,BUR,STL,29,0
10,2,4,2030,834,WN,MCI,DAL,6,0
10,3,4,1820,1959,WN,MCI,FLL,10,0
10,2,6,1305,714,WN,RNO,BDL,59,0
10,4,4,1630,178,WN,BNA,LBB,-1,0
10,2,2,715,714,WN,ORF,STL,3,0
10,6,6,745,369,WN,HOU,BUR,12,0
10,2,4,850,1073,WN,MDW,LBB,-2,0
10,6,4,840,569,WN,LAS,OAK,35,0
10,4,2,1955,178,WN,MCI,PIT,45,0
10,2,4,1605,1044,WN,DAL,LBB,0,0
10,6,5,2030,178,WN,BNA,BDL,12,0
10,6,3,1710,178,WN,MDW,FLL,7,0
10,5,6,1525,251,WN,BWI,PDX,2,1
10,5,4,1200,369,WN,LAS,BNA,-3,1
10,2,2,955,365,WN,SJC,BNA,15,0
10,4,3,1525,1034,WN,TPA,LBB,14,0
10,5,6,1925,569,WN,LAS,BWI,-1,1
10,2,3,1315,562,WN,PHX,MDW,45,0
10,3,4,1705,1073,WN,SJC,RDU,6,0
10,5,6,955,587,WN,ORF,LBB,8,1
10,4,4,1135,714,WN,MDW,BUR,3,0
10,4,4,1305,601,WN,PHX,ELP,13,0
10,6,2,1705,159,WN,SJC,MCO,10,0
10,6,2,740,612,WN,TPA,BUR,10,0
10,2,5,1300,239,WN,MDW,ISP,0,0
10,3,3,715,1034,WN,PVD,MCO,8,0
10,2,2,745,293,WN,PIT,SMF,12,0
10,5,4,715,239,WN,PHX,OAK,15,1
10,5,4,1430,377,WN,BNA,TPA,14,1
10,4,6,640,569,WN,ORF,LAS,-4,0
10,2,3,2030,587,WN,TPA,RDU,12,0
10,6,3,1200,562,WN,ORF,LAS,12,0
10,4,2,955,397,WN,PVD,BWI,0,0
10,2,2,1300,1790,WN,TUS,ISP,45,0
10,6,6,640,714,WN,SJC,DAL,-4,0
10,2,4,1525,601,WN,SJC,DAL,7,0
10,6,6,1430,159,WN,PVD,MHT,2,0
10,4,4,940,612,WN,HOU,STL,-4,0
10,5,3,1315,1910,WN,MCO,MCO,6,1
10,3,5,1745,402,WN,MCO,PHX,-2,0
10,3,3,1745,239,WN,BWI,MCO,8,0
10,5,4,1605,562,WN,LAX,ELP,-1,1
10,2,5,1820,1910,WN,LAX,PDX,45,0
10,5,6,840,611,WN,MCI,STL,35,1
10,5,2,1305,192,WN,ORF,SMF,7,1
10,4,6,1745,852,WN,MCI,MCO,0,0
10,6,3,1540,1910,WN,PIT,PDX,15,0
10,6,5,955,601,WN,HOU,STL,-1,0
10,4,5,745,178,WN,PIT,STL,8,0
10,3,3,840,587,WN,BWI,OAK,13,0
10,3,5,1955,251,WN,MCI,BWI,15,0
10,2,3,1315,1034,WN,PVD,MHT,-1,0
10,6,5,1705,192,WN,DAL,FLL,6,0
10,3,6,955,612,WN,LAX,PHX,7,0
10,5,3,1315,1044,WN,SMF,LBB,29,1
10,3,2,1710,569,WN,PVD,BWI,2,0
10,4,4,1710,159,WN,HOU,TPA,45,0
10,3,4,1430,2106,WN,ORF,ELP,13,0
10,5,5,1630,562,WN,LAX,PIT,10,1
10,5,2,840,1910,WN,BNA,ISP,3,1
10,6,2,1955,178,WN,BNA,LAS,59,0
10,3,3,955,159,WN,PHX,DAL,13,0
10,3,6,1930,293,WN,ORF,BNA,7,0
10,6,6,2030,293,WN,PIT,OAK,-1,0
10,2,4,1430,714,WN,HOU,LBB,6,0
10,3,3,1605,192,WN,HOU,MCO,97,0
10,6,6,2205,293,WN,ORF,PHX,45,0
10,2,4,740,377,WN,MCO,RDU,8,0
10,4,6,1930,402,WN,LAX,BNA,35,0
10,3,3,2205,1910,WN,BUR,SMF,8,0
10,5,6,2030,1044,WN,TPA,MDW,12,1
10,6,3,1540,1044,WN,ORF,MHT,13,0
10,5,5,1135,395,WN,PIT,ISP,8,1
10,3,4,1605,397,WN,RNO,TPA,0,0
10,2,3,1820,365,WN,TUS,SAT,45,0
10,2,5,955,159,WN,PIT,BUR,7,0
10,4,4,1745,251,WN,HOU,PHX,14,0
10,3,4,1710,587,WN,MCI,MDW,7,0
10,5,5,940,402,WN,PIT,FLL,29,1
10,3,2,640,1959,WN,PHX,MHT,27,0
10,6,5,955,377,WN,LAS,PHX,2,0
10,2,4,1135,178,WN,MCO,MDW,59,0
10,3,6,1525,1044,WN,RNO,LBB,35,0
10,2,2,840,293,WN,SMF,STL,12,0
10,3,4,1525,178,WN,DAL,PDX,59,0
10,2,6,1605,612,WN,PIT,MDW,12,0
10,6,5,1430,1910,WN,PVD,BNA,13,0
10,6,4,1710,178,WN,PHX,MDW,10,0
10,5,4,1820,612,WN,BWI,MHT,2,1
10,3,4,1305,601,WN,MCO,ISP,35,0
10,2,4,2030,239,WN,ORF,ISP,6,0
10,3,3,1925,1910,WN,BUR,LAS,8,0
10,2,2,1525,293,WN,ORF,RDU,59,0
10,3,6,715,834,WN,TUS,BDL,-3,0
10,6,4,1930,2106,WN,PHX,SAT,-3,0
10,5,4,740,369,WN,BWI,ELP,13,1
10,5,4,1300,395,WN,HOU,ELP,8,1
10,4,4,1925,611,WN,DAL,BDL,0,0
10,3,6,1705,569,WN,PVD,BNA,13,0
10,5,5,1605,239,WN,PIT,SMF,-1,1
10,4,5,1200,562,WN,LAS,PDX,12,0
10,4,6,1820,601,WN,DAL,MHT,7,0
10,6,5,1135,562,WN,PHX,FLL,27,0
10,6,5,940,178,WN,RNO,BDL,3,0
10,5,6,1710,1073,WN,PHX,SMF,8,1
10,5,6,715,1999,WN,SMF,BWI,14,1
10,4,6,1525,587,WN,LAX,OAK,59,0
10,2,6,2205,601,WN,BUR,BWI,2,0
10,6,6,2030,1034,WN,BUR,DAL,8,0
10,6,4,745,569,WN,LAX,FLL,-4,0
10,5,2,1200,1790,WN,PIT,FLL,6,1
10,2,2,955,1999,WN,DAL,SMF,-4,0
10,2,5,1955,611,WN,BWI,ELP,35,0
10,5,3,1710,397,WN,DAL,FLL,13,1
10,5,5,1630,714,WN,MCO,PDX,10,1
10,3,2,1955,714,WN,TPA,MCO,0,0
10,4,6,1430,834,WN,MCI,LBB,6,0
10,2,3,2205,611,WN,PHX,RDU,-2,0
10,6,5,1605,369,WN,PIT,MHT,29,0
10,6,2,745,587,WN,DAL,DAL,97,0
10,6,4,745,714,WN,TPA,PHX,35,0
10,6,5,1300,2106,WN,PIT,BWI,10,0
10,2,4,840,369,WN,HOU,MHT,45,0
10,3,4,1430,601,WN,LAX,PIT,10,0
10,3,6,2030,402,WN,SMF,MCO,27,0
10,4,2,745,251,WN,PIT,MHT,59,0
10,3,2,640,239,WN,DAL,BWI,-1,0
10,6,6,1820,369,WN,ORF,BWI,7,0
10,6,6,955,397,WN,PIT,SMF,-1,0
10,3,5,740,397,WN,MDW,ISP,12,0
10,2,3,2205,192,WN,SJC,PIT,29,0
10,2,2,2205,1999,WN,BUR,BNA,6,0
10,3,4,1705,1073,WN,HOU,SMF,-1,0
10,5,5,1315,377,WN,TPA,PDX,10,1
10,2,2,840,1999,WN,PHX,BWI,8,0
10,5,3,955,612,WN,ORF,FLL,35,1
10,5,3,1305,251,WN,HOU,SAT,35,1
10,2,2,940,251,WN,MCO,SAT,59,0
10,6,5,700,1044,WN,TPA,BWI,35,0
10,2,5,700,369,WN,DAL,PHX,7,0
10,4,2,1820,1073,WN,MCI,PIT,-2,0
10,5,6,745,1073,WN,PIT,MDW,97,1
10,3,2,1630,397,WN,BUR,TPA,-1,0
10,5,6,1745,562,WN,LAX,FLL,7,1
10,5,4,1745,239,WN,TPA,DAL,10,1
10,3,6,2205,601,WN,TUS,RDU,7,0
10,5,6,1745,1999,WN,TUS,FLL,-2,1
10,4,5,740,402,WN,TUS,LBB,15,0
10,3,4,955,251,WN,DAL,ISP,35,0
10,2,3,1955,852,WN,RNO,ELP,35,0
10,2,5,850,395,WN,SJC,MCO,97,0
10,2,2,1930,395,WN,RNO,MCO,35,0
10,3,4,840,1910,WN,TUS,SMF,59,0
10,3,5,1955,192,WN,HOU,TPA,27,0
10,3,5,1430,714,WN,PHX,LAS,7,0
10,2,4,2205,159,WN,BUR,MDW,45,0
10,3,5,1135,852,WN,TUS,DAL,0,0
10,4,4,1930,369,WN,LAX,MHT,8,0
10,2,2,745,562,WN,TUS,LAS,-4,0
10,2,3,700,395,WN,TUS,DAL,35,0
10,5,3,2205,612,WN,DAL,SMF,-1,1
10,6,4,850,587,WN,LAS,PDX,6,0
10,2,5,1705,1910,WN,LAS,BUR,2,0
10,6,5,1930,569,WN,MCI,PIT,-3,0
10,5,6,1745,1790,WN,BUR,STL,15,1
10,4,4,715,159,WN,SMF,BDL,0,0
10,6,6,1630,395,WN,BWI,OAK,2,0
10,5,3,1930,397,WN,LAX,SAT,29,1
10,6,3,1525,377,WN,PHX,ISP,59,0
10,4,2,1925,852,WN,MCI,LAS,2,0
10,4,4,715,714,WN,TPA,BUR,45,0
10,6,5,1745,159,WN,PVD,STL,59,0
10,3,6,1305,397,WN,BWI,SAT,35,0
10,5,2,1930,714,WN,PVD,BDL,59,1
10,6,6,2205,1044,WN,LAS,DAL,45,0
10,5,4,1930,612,WN,TUS,MDW,6,1
10,3,2,1200,1910,WN,RNO,BUR,-3,0
10,4,5,640,1959,WN,BWI,PHX,27,0
10,5,4,1540,1910,WN,LAS,OAK,6,1
10,4,3,955,239,WN,PIT,MDW,14,0
10,2,3,1315,192,WN,MDW,OAK,10,0
10,3,6,1540,1790,WN,HOU,ELP,14,0
10,5,2,1540,365,WN,PVD,FLL,14,1
10,3,6,1135,293,WN,LAX,ELP,8,0
10,3,3,740,251,WN,LAS,LBB,0,0
10,2,2,1200,159,WN,MCO,ISP,29,0
10,6,6,1710,2106,WN,HOU,RDU,15,0
10,5,6,1605,1044,WN,MCI,SAT,6,1
10,5,5,1820,2106,WN,LAS,ELP,12,1
10,4,6,1630,1959,WN,LAS,SMF,8,0
10,3,4,1430,251,WN,PVD,TPA,3,0
10,4,6,1315,365,WN,SMF,SAT,10,0
10,2,4,745,178,WN,MCI,BWI,-4,0
10,5,6,1745,377,WN,BUR,LAS,15,1
10,2,3,840,562,WN,TUS,MCO,8,0
10,2,5,1955,714,WN,PHX,STL,3,0
10,2,3,740,395,WN,BUR,MHT,6,0
10,6,2,1930,1959,WN,LAX,SMF,-2,0
10,4,4,640,1910,WN,PIT,SAT,59,0
10,6,2,1630,377,WN,MDW,MCO,6,0
10,5,5,745,192,WN,RNO,TPA,14,1
10,6,3,1630,601,WN,PHX,PIT,45,0
10,5,2,1705,1999,WN,BWI,BNA,15,1
10,4,5,2030,852,WN,RNO,RDU,2,0
10,4,6,955,587,WN,LAS,BNA,59,0
10,2,6,700,714,WN,DAL,BNA,3,0
10,6,5,1955,1910,WN,PHX,ISP,27,0
10,5,5,1705,159,WN,ORF,DAL,27,1
10,6,2,1305,402,WN,PHX,ELP,7,0
10,4,4,1605,397,WN,LAX,OAK,59,0
10,6,2,2205,1959,WN,MCO,FLL,13,0
10,4,5,1710,1910,WN,SMF,BDL,2,0
10,5,5,1300,562,WN,BUR,BWI,7,1
10,5,4,1540,239,WN,SMF,BNA,13,1
10,2,6,1745,562,WN,SJC,SMF,97,0
10,5,4,740,397,WN,HOU,RDU,8,1
10,4,6,1745,852,WN,LAX,BDL,29,0
10,3,6,740,1073,WN,DAL,LAS,27,0
10,3,2,1605,569,WN,DAL,ELP,7,0
10,6,3,1305,402,WN,ORF,BWI,-2,0
10,3,3,1710,293,WN,BWI,STL,27,0
10,6,5,1540,612,WN,SJC,ISP,-2,0
10,4,3,850,365,WN,RNO,BWI,45,0
10,2,5,1305,569,WN,PVD,SAT,6,0
10,5,6,740,1034,WN,HOU,TPA,35,1
10,2,3,1135,1959,WN,PHX,LAS,29,0
10,5,5,850,395,WN,PVD,MDW,0,1
10,6,4,1430,395,WN,ORF,PDX,14,0
10,5,5,850,402,WN,LAS,SMF,0,1
10,2,4,1705,714,WN,MCO,PDX,35,0
10,6,3,700,1034,WN,MCI,BUR,13,0
10,5,3,1315,587,WN,MDW,SMF,13,1
10,2,5,1630,569,WN,BUR,BNA,3,0
10,4,3,1605,714,WN,MCI,BNA,35,0
10,4,2,1745,293,WN,TPA,PHX,45,0
10,6,3,1705,402,WN,LAS,RDU,7,0
10,4,3,1710,834,WN,BNA,MDW,59,0
10,2,3,1525,1959,WN,TPA,LAS,12,0
10,6,4,850,369,WN,BWI,BDL,59,0
10,5,4,1540,1034,WN,SMF,RDU,14,1
10,3,4,1955,2106,WN,BUR,SMF,45,0
10,4,5,1315,611,WN,DAL,SMF,15,0
10,2,2,1820,569,WN,PVD,MCO,10,0
10,3,3,1305,834,WN,MCO,BUR,8,0
10,3,6,1300,251,WN,HOU,BUR,97,0
10,4,6,1820,1790,WN,SJC,FLL,-1,0
10,4,2,745,369,WN,PIT,TPA,-4,0
10,6,4,2030,852,WN,PHX,STL,97,0
10,6,2,740,377,WN,HOU,SAT,14,0
10,4,6,745,834,WN,PVD,SMF,14,0
10,4,2,715,251,WN,MCI,BWI,15,0
10,4,5,1605,239,WN,SMF,LAS,-3,0
10,5,2,1200,1073,WN,PVD,MCO,10,1
10,3,5,1955,834,WN,DAL,SMF,6,0
10,5,5,2205,834,WN,ORF,MHT,13,1
10,4,6,1925,397,WN,BNA,PIT,29,0
10,5,3,2030,714,WN,SMF,MCO,15,1
10,6,2,2030,1999,WN,MCI,ELP,45,0
10,5,3,740,178,WN,LAS,PHX,35,1
10,6,4,940,239,WN,BWI,LAS,-1,0
10,2,4,850,251,WN,SJC,PIT,35,0
10,2,6,1300,397,WN,TUS,SAT,97,0
10,4,5,1200,397,WN,TPA,BNA,29,0
10,4,6,1305,192,WN,SMF,SAT,59,0
10,4,4,1430,562,WN,PIT,RDU,13,0
10,5,5,1540,293,WN,SJC,STL,45,1
10,5,2,1540,612,WN,BUR,BNA,3,1
10,6,4,840,834,WN,PHX,FLL,6,0
10,2,2,1820,852,WN,PHX,MCO,7,0
10,3,4,850,178,WN,HOU,OAK,-4,0
10,6,4,1540,239,WN,HOU,ISP,8,0
10,5,4,1745,1073,WN,BWI,PIT,7,1
10,6,2,2030,852,WN,PHX,BNA,0,0
10,4,6,740,1073,WN,BWI,LBB,45,0
10,6,4,955,587,WN,PIT,LAS,27,0
10,6,3,640,369,WN,BUR,BWI,45,0
10,4,6,740,1999,WN,HOU,ELP,6,0
10,5,2,1705,251,WN,SJC,SAT,-4,1
10,2,6,715,1910,WN,BNA,RDU,2,0
10,5,6,1710,1034,WN,MDW,ISP,-1,1
10,6,3,1300,1959,WN,MCO,STL,-3,0
10,3,2,1930,1073,WN,SJC,LAS,2,0
10,5,6,1820,159,WN,DAL,BDL,59,1
10,4,5,1540,178,WN,DAL,MDW,0,0
10,6,3,1630,569,WN,LAX,SMF,29,0
10,2,2,1745,1044,WN,SMF,BUR,3,0
10,5,5,745,178,WN,RNO,BDL,8,1
10,2,6,740,377,WN,PHX,BWI,12,0
10,4,2,955,251,WN,HOU,MHT,-2,0
10,5,4,1930,1044,WN,MCO,STL,8,1
10,2,6,640,1910,WN,TUS,DAL,2,0
10,4,2,1525,192,WN,PIT,DAL,13,0
10,2,5,740,369,WN,BWI,FLL,12,0
10,3,2,955,192,WN,HOU,BNA,29,0
10,6,4,1745,1790,WN,RNO,ELP,6,0
10,6,4,1745,1044,WN,PIT,BWI,-3,0
10,5,5,1930,1999,WN,PVD,DAL,6,1
10,3,5,840,395,WN,MCO,PIT,15,0
10,6,6,1630,2106,WN,MDW,BNA,7,0
10,3,4,955,569,WN,ORF,BWI,7,0
10,5,4,715,1959,WN,BNA,ELP,12,1
10,5,4,2205,1999,WN,PVD,FLL,7,1
10,6,4,1315,402,WN,HOU,RDU,27,0
10,4,6,1930,1959,WN,PVD,MHT,10,0
10,3,6,840,562,WN,BNA,BWI,13,0
10,3,3,1605,395,WN,LAX,PIT,-4,0
10,2,4,700,834,WN,TUS,PIT,29,0
10,4,2,740,159,WN,PHX,MCO,3,0
10,6,3,715,569,WN,SJC,PHX,7,0
10,3,6,1135,587,WN,DAL,BUR,14,0
10,2,3,1710,397,WN,ORF,DAL,2,0
10,5,2,1705,369,WN,BNA,PDX,2,1
10,2,6,1135,251,WN,LAS,RDU,-3,0
10,2,6,1200,1073,WN,HOU,BWI,-3,0
10,5,3,1630,1073,WN,SJC,MDW,0,1
10,3,4,1710,192,WN,SMF,PDX,7,0
10,5,2,2030,1790,WN,MDW,LBB,13,1
10,3,5,1925,192,WN,RNO,MCO,10,0
10,5,2,1525,1034,WN,LAX,FLL,27,1
10,6,6,1605,251,WN,DAL,OAK,27,0
10,2,3,1930,1910,WN,PVD,PDX,0,0
10,2,6,1745,2106,WN,SJC,PDX,35,0
10,3,5,1955,1959,WN,BNA,BDL,29,0
10,5,4,840,1999,WN,MCO,STL,15,1
10,5,3,745,251,WN,DAL,PHX,14,1
10,3,4,840,365,WN,PHX,RDU,29,0
10,5,6,1925,1034,WN,SMF,PDX,3,1
10,5,2,1925,1034,WN,PIT,ISP,29,1
10,5,6,1745,1034,WN,BNA,BDL,10,1
10,3,5,700,178,WN,HOU,RDU,97,0
10,2,2,1930,601,WN,RNO,FLL,6,0
10,5,6,740,365,WN,HOU,OAK,-1,1
10,2,3,1820,251,WN,PHX,PIT,0,0
10,4,5,740,1073,WN,PVD,SAT,27,0
10,6,4,1200,1790,WN,MCO,BWI,13,0
10,3,6,840,601,WN,PIT,LBB,8,0
10,3,4,740,397,WN,PIT,FLL,14,0
10,5,2,850,395,WN,SMF,BWI,27,1
10,2,3,700,365,WN,PIT,OAK,-2,0
10,5,2,1710,377,WN,BUR,MDW,3,1
10,5,5,1710,192,WN,DAL,BNA,2,1
10,5,5,1630,587,WN,LAX,MHT,-4,1
10,4,4,1630,377,WN,BNA,ELP,7,0
10,3,3,955,377,WN,BUR,PIT,10,0
10,6,4,640,601,WN,BWI,PIT,-3,0
10,5,4,850,1034,WN,HOU,ELP,0,1
10,3,4,700,569,WN,LAS,OAK,2,0
10,5,5,1605,601,WN,BNA,BDL,-3,1
10,2,6,1930,1034,WN,SJC,MDW,3,0
10,5,6,2030,178,WN,RNO,FLL,-3,1
10,2,3,940,1910,WN,SJC,PDX,2,0
10,6,5,1540,834,WN,HOU,MHT,-4,0
10,6,6,955,2106,WN,BUR,BUR,-4,0
10,3,3,1820,611,WN,PVD,PHX,35,0
10,5,3,640,395,WN,ORF,TPA,59,1
10,5,6,1540,239,WN,MCO,BNA,-2,1
10,2,5,1605,1959,WN,ORF,RDU,97,0
10,4,4,1630,1790,WN,DAL,RDU,13,0
10,6,5,1705,1999,WN,SMF,RDU,27,0
10,4,4,1430,562,WN,MDW,BUR,-2,0
10,3,3,1135,1959,WN,BWI,LAS,35,0
10,6,2,1540,1073,WN,DAL,BWI,0,0
10,5,2,940,395,WN,BUR,ISP,0,1
10,2,2,1745,601,WN,DAL,ISP,0,0
10,4,3,1200,852,WN,DAL,BNA,10,0
10,6,5,940,251,WN,BNA,OAK,45,0
10,6,2,1710,587,WN,MDW,MCO,45,0
10,4,3,1925,2106,WN,PVD,PHX,10,0
10,3,4,1705,293,WN,SMF,MHT,10,0
